time, path, sequence, highest ack, high ack time, last time ack, cwin, one-way-delay, rtt-sample, SRTT, RTT min, Bandwidth (B/s), Receive rate (B/s), Send MTU, pacing packet time(us), nb retrans, nb spurious, cwin blkd, flow blkd, stream blkd, app limited, cc_state, cc_param, bw_max, transit, 
3010914, 0, 196, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 40320,
3010914, 0, 197, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 41760,
3010914, 0, 198, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 43200,
3010914, 0, 199, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 44640,
3010914, 0, 200, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 46080,
3010914, 0, 201, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 47520,
3010914, 0, 202, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 48960,
3010914, 0, 203, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 50400,
3010914, 0, 204, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 51840,
3010914, 0, 205, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 53280,
3010914, 0, 206, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 54720,
3010914, 0, 207, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 56160,
3010914, 0, 208, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 57600,
3010914, 0, 209, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 59040,
3010914, 0, 210, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 60480,
3010914, 0, 211, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 61920,
3010914, 0, 212, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 63360,
3010914, 0, 213, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 64800,
3010914, 0, 214, 167, 3010914, 2403224, 4117799, 0, 600226, 600222, 600098, 107791, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 66240,
3023655, 0, 214, 175, 3023655, 2413542, 4129191, 0, 600881, 600304, 600098, 107363, 1082, 1440, 168, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 54720,
3023655, 0, 215, 175, 3023655, 2413542, 4129191, 0, 600881, 600304, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 56160,
3023655, 0, 216, 175, 3023655, 2413542, 4129191, 0, 600881, 600304, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 57600,
3023655, 0, 217, 175, 3023655, 2413542, 4129191, 0, 600881, 600304, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 59040,
3023655, 0, 218, 175, 3023655, 2413542, 4129191, 0, 600881, 600304, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 60480,
3023655, 0, 219, 175, 3023655, 2413542, 4129191, 0, 600881, 600304, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 61920,
3023655, 0, 220, 175, 3023655, 2413542, 4129191, 0, 600881, 600304, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 63360,
3023655, 0, 221, 175, 3023655, 2413542, 4129191, 0, 600881, 600304, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 64800,
3023655, 0, 222, 175, 3023655, 2413542, 4129191, 0, 600881, 600304, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 66240,
3033724, 0, 222, 183, 3033724, 2423611, 4140583, 0, 600881, 600376, 600098, 107363, 1082, 1440, 168, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 54720,
3033724, 0, 223, 183, 3033724, 2423611, 4140583, 0, 600881, 600376, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 56160,
3033724, 0, 224, 183, 3033724, 2423611, 4140583, 0, 600881, 600376, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 57600,
3033724, 0, 225, 183, 3033724, 2423611, 4140583, 0, 600881, 600376, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 59040,
3033724, 0, 226, 183, 3033724, 2423611, 4140583, 0, 600881, 600376, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 60480,
3033724, 0, 227, 183, 3033724, 2423611, 4140583, 0, 600881, 600376, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 61920,
3033724, 0, 228, 183, 3033724, 2423611, 4140583, 0, 600881, 600376, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 63360,
3033724, 0, 229, 183, 3033724, 2423611, 4140583, 0, 600881, 600376, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 64800,
3033724, 0, 230, 183, 3033724, 2423611, 4140583, 0, 600881, 600376, 600098, 107363, 1082, 1440, 168, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 66240,
3043793, 0, 230, 189, 3043793, 2433680, 4149127, 0, 600665, 600412, 600098, 107363, 1082, 1440, 167, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 57600,
3043793, 0, 231, 189, 3043793, 2433680, 4149127, 0, 600665, 600412, 600098, 107363, 1082, 1440, 167, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 59040,
3043793, 0, 232, 189, 3043793, 2433680, 4149127, 0, 600665, 600412, 600098, 107363, 1082, 1440, 167, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 60480,
3043793, 0, 233, 189, 3043793, 2433680, 4149127, 0, 600665, 600412, 600098, 107363, 1082, 1440, 167, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 61920,
3043793, 0, 234, 189, 3043793, 2433680, 4149127, 0, 600665, 600412, 600098, 107363, 1082, 1440, 167, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 63360,
3043793, 0, 235, 189, 3043793, 2433680, 4149127, 0, 600665, 600412, 600098, 107363, 1082, 1440, 167, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 64800,
3043793, 0, 236, 189, 3043793, 2433680, 4149127, 0, 600665, 600412, 600098, 107363, 1082, 1440, 167, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 66240,
3611245, 0, 236, 189, 3043793, 2433680, 4149127, 0, 600665, 600412, 600098, 107363, 1082, 1440, 167, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 66240,
3611245, 0, 237, 189, 3043793, 2433680, 4149127, 0, 600665, 600412, 600098, 107363, 1082, 1440, 167, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 66295,
3621027, 0, 237, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 31735,
3621027, 0, 238, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 33175,
3621027, 0, 239, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 34615,
3621027, 0, 240, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 36055,
3621027, 0, 241, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 37495,
3621027, 0, 242, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 38935,
3621027, 0, 243, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 40375,
3621027, 0, 244, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 41815,
3621027, 0, 245, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 43255,
3621027, 0, 246, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 44695,
3621027, 0, 247, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 46135,
3621027, 0, 248, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 47575,
3621027, 0, 249, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 49015,
3621027, 0, 250, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 50455,
3621027, 0, 251, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 51895,
3621027, 0, 252, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 53335,
3621027, 0, 253, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 54775,
3621027, 0, 254, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 56215,
3621027, 0, 255, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 57655,
3621027, 0, 256, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 59095,
3621027, 0, 257, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 60535,
3621027, 0, 258, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 61975,
3621027, 0, 259, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 63415,
3621027, 0, 260, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 64855,
3621027, 0, 261, 213, 3621027, 3010914, 4183303, 0, 602625, 600688, 600098, 107363, 450, 1440, 166, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 66295,
3633768, 0, 261, 221, 3633768, 3023655, 4194695, 0, 600881, 600712, 600098, 107363, 450, 1440, 165, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 54775,
3633768, 0, 262, 221, 3633768, 3023655, 4194695, 0, 600881, 600712, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 56215,
3633768, 0, 263, 221, 3633768, 3023655, 4194695, 0, 600881, 600712, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 57655,
3633768, 0, 264, 221, 3633768, 3023655, 4194695, 0, 600881, 600712, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 59095,
3633768, 0, 265, 221, 3633768, 3023655, 4194695, 0, 600881, 600712, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 60535,
3633768, 0, 266, 221, 3633768, 3023655, 4194695, 0, 600881, 600712, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 61975,
3633768, 0, 267, 221, 3633768, 3023655, 4194695, 0, 600881, 600712, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 63415,
3633768, 0, 268, 221, 3633768, 3023655, 4194695, 0, 600881, 600712, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 64855,
3633768, 0, 269, 221, 3633768, 3023655, 4194695, 0, 600881, 600712, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 66295,
3643837, 0, 269, 229, 3643837, 3033724, 4206087, 0, 600881, 600733, 600098, 107363, 450, 1440, 165, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 54775,
3643837, 0, 270, 229, 3643837, 3033724, 4206087, 0, 600881, 600733, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 56215,
3643837, 0, 271, 229, 3643837, 3033724, 4206087, 0, 600881, 600733, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 57655,
3643837, 0, 272, 229, 3643837, 3033724, 4206087, 0, 600881, 600733, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 59095,
3643837, 0, 273, 229, 3643837, 3033724, 4206087, 0, 600881, 600733, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 60535,
3643837, 0, 274, 229, 3643837, 3033724, 4206087, 0, 600881, 600733, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 61975,
3643837, 0, 275, 229, 3643837, 3033724, 4206087, 0, 600881, 600733, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 63415,
3643837, 0, 276, 229, 3643837, 3033724, 4206087, 0, 600881, 600733, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 64855,
3643837, 0, 277, 229, 3643837, 3033724, 4206087, 0, 600881, 600733, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 66295,
3653906, 0, 277, 235, 3653906, 3043793, 4214631, 0, 600665, 600724, 600098, 107363, 450, 1440, 165, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 57655,
3653906, 0, 278, 235, 3653906, 3043793, 4214631, 0, 600665, 600724, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 59095,
3653906, 0, 279, 235, 3653906, 3043793, 4214631, 0, 600665, 600724, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 60535,
3653906, 0, 280, 235, 3653906, 3043793, 4214631, 0, 600665, 600724, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 61975,
3653906, 0, 281, 235, 3653906, 3043793, 4214631, 0, 600665, 600724, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 63415,
3653906, 0, 282, 235, 3653906, 3043793, 4214631, 0, 600665, 600724, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 64855,
3653906, 0, 283, 235, 3653906, 3043793, 4214631, 0, 600665, 600724, 600098, 107363, 450, 1440, 165, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 66295,
4231140, 0, 283, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 31680,
4231140, 0, 284, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 33120,
4231140, 0, 285, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 34560,
4231140, 0, 286, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 36000,
4231140, 0, 287, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 37440,
4231140, 0, 288, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 38880,
4231140, 0, 289, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 40320,
4231140, 0, 290, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 41760,
4231140, 0, 291, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 43200,
4231140, 0, 292, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 44640,
4231140, 0, 293, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 46080,
4231140, 0, 294, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 47520,
4231140, 0, 295, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 48960,
4231140, 0, 296, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 50400,
4231140, 0, 297, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 51840,
4231140, 0, 298, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 53280,
4231140, 0, 299, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 54720,
4231140, 0, 300, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 56160,
4231140, 0, 301, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 57600,
4231140, 0, 302, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 59040,
4231140, 0, 303, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 60480,
4231140, 0, 304, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 61920,
4231140, 0, 305, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 63360,
4231140, 0, 306, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 64800,
4231140, 0, 307, 260, 4231140, 3621027, 4248846, 0, 602625, 600961, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 66240,
4243881, 0, 307, 268, 4243881, 3633768, 4260238, 0, 600881, 600951, 600098, 107427, 360, 1440, 163, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 54720,
4243881, 0, 308, 268, 4243881, 3633768, 4260238, 0, 600881, 600951, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 56160,
4243881, 0, 309, 268, 4243881, 3633768, 4260238, 0, 600881, 600951, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 57600,
4243881, 0, 310, 268, 4243881, 3633768, 4260238, 0, 600881, 600951, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 59040,
4243881, 0, 311, 268, 4243881, 3633768, 4260238, 0, 600881, 600951, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 60480,
4243881, 0, 312, 268, 4243881, 3633768, 4260238, 0, 600881, 600951, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 61920,
4243881, 0, 313, 268, 4243881, 3633768, 4260238, 0, 600881, 600951, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 63360,
4243881, 0, 314, 268, 4243881, 3633768, 4260238, 0, 600881, 600951, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 64800,
4243881, 0, 315, 268, 4243881, 3633768, 4260238, 0, 600881, 600951, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 66240,
4253950, 0, 315, 276, 4253950, 3643837, 4271630, 0, 600881, 600942, 600098, 107427, 360, 1440, 163, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 54720,
4253950, 0, 316, 276, 4253950, 3643837, 4271630, 0, 600881, 600942, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 56160,
4253950, 0, 317, 276, 4253950, 3643837, 4271630, 0, 600881, 600942, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 57600,
4253950, 0, 318, 276, 4253950, 3643837, 4271630, 0, 600881, 600942, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 59040,
4253950, 0, 319, 276, 4253950, 3643837, 4271630, 0, 600881, 600942, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 60480,
4253950, 0, 320, 276, 4253950, 3643837, 4271630, 0, 600881, 600942, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 61920,
4253950, 0, 321, 276, 4253950, 3643837, 4271630, 0, 600881, 600942, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 63360,
4253950, 0, 322, 276, 4253950, 3643837, 4271630, 0, 600881, 600942, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 64800,
4253950, 0, 323, 276, 4253950, 3643837, 4271630, 0, 600881, 600942, 600098, 107427, 360, 1440, 163, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 66240,
4264019, 0, 323, 282, 4264019, 3653906, 4280174, 0, 600665, 600907, 600098, 107427, 360, 1440, 162, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 57600,
4264019, 0, 324, 282, 4264019, 3653906, 4280174, 0, 600665, 600907, 600098, 107427, 360, 1440, 162, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 59040,
4264019, 0, 325, 282, 4264019, 3653906, 4280174, 0, 600665, 600907, 600098, 107427, 360, 1440, 162, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 60480,
4264019, 0, 326, 282, 4264019, 3653906, 4280174, 0, 600665, 600907, 600098, 107427, 360, 1440, 162, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 61920,
4264019, 0, 327, 282, 4264019, 3653906, 4280174, 0, 600665, 600907, 600098, 107427, 360, 1440, 162, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 63360,
4264019, 0, 328, 282, 4264019, 3653906, 4280174, 0, 600665, 600907, 600098, 107427, 360, 1440, 162, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 64800,
4264019, 0, 329, 282, 4264019, 3653906, 4280174, 0, 600665, 600907, 600098, 107427, 360, 1440, 162, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 66240,
4841253, 0, 329, 306, 4841253, 4231140, 4314350, 0, 602625, 601121, 600098, 107363, 360, 1440, 161, 2, 1, 1, 0, 0, 0, 4, 109620, 13064220, 31680,
4841253, 0, 330, 306, 4841253, 4231140, 4314350, 0, 602625, 601121, 600098, 107363, 360, 1440, 161, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 33120,
4841253, 0, 331, 306, 4841253, 4231140, 4314350, 0, 602625, 601121, 600098, 107363, 360, 1440, 161, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 34560,
4841253, 0, 332, 306, 4841253, 4231140, 4314350, 0, 602625, 601121, 600098, 107363, 360, 1440, 161, 2, 1, 0, 0, 0, 0, 4, 109620, 13064220, 36000,
