time, path, sequence, highest ack, high ack time, last time ack, cwin, one-way-delay, rtt-sample, SRTT, RTT min, Bandwidth (B/s), Receive rate (B/s), Send MTU, pacing packet time(us), nb retrans, nb spurious, cwin blkd, flow blkd, stream blkd, app limited, cc_state, cc_param, bw_max, transit, 
4592392, 0, 216, 179, 4592392, 3927043, 312820, 0, 655349, 644994, 600838, 57247, 2219, 1440, 2376, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38557,
4603378, 0, 216, 180, 4603378, 3927043, 312820, 0, 666335, 647661, 600838, 58421, 2219, 1440, 2386, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37117,
4614364, 0, 216, 183, 4614364, 3927043, 312820, 0, 686713, 652542, 600838, 61299, 2219, 1440, 2404, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34446,
4637593, 0, 216, 184, 4637593, 4016188, 312820, 0, 611405, 647399, 600838, 51149, 2219, 1440, 2385, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 33006,
4648579, 0, 216, 185, 4648579, 4016188, 312820, 0, 622391, 644273, 600838, 53397, 2219, 1440, 2373, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31566,
4649565, 0, 217, 185, 4648579, 4016188, 312820, 0, 622391, 644273, 600838, 53397, 2219, 1440, 2373, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 33006,
4649565, 0, 218, 185, 4648579, 4016188, 312820, 0, 622391, 644273, 600838, 53397, 2219, 1440, 2373, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34446,
4649565, 0, 219, 185, 4648579, 4016188, 312820, 0, 622391, 644273, 600838, 53397, 2219, 1440, 2373, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35886,
4649565, 0, 220, 185, 4648579, 4016188, 312820, 0, 622391, 644273, 600838, 53397, 2219, 1440, 2373, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37326,
4649565, 0, 221, 185, 4648579, 4016188, 312820, 0, 622391, 644273, 600838, 53397, 2219, 1440, 2373, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38766,
4649565, 0, 222, 185, 4648579, 4016188, 312820, 0, 622391, 644273, 600838, 53397, 2219, 1440, 2373, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 40206,
4649565, 0, 223, 185, 4648579, 4016188, 312820, 0, 622391, 644273, 600838, 53397, 2219, 1440, 2373, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41646,
4649565, 0, 224, 185, 4648579, 4016188, 312820, 0, 622391, 644273, 600838, 53397, 2219, 1440, 2373, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
4649565, 0, 225, 185, 4648579, 4016188, 312820, 0, 622391, 644273, 600838, 53397, 2219, 1440, 2373, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
4659565, 0, 226, 185, 4648579, 4016188, 312820, 0, 622391, 644273, 600838, 53397, 2219, 1440, 2373, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42932,
4659565, 0, 226, 186, 4659565, 4016188, 312820, 0, 633377, 642911, 600838, 54697, 2219, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41492,
4670551, 0, 226, 187, 4670551, 4016188, 312820, 0, 644363, 643092, 600838, 55953, 2219, 1440, 2369, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 40052,
4681537, 0, 226, 188, 4681537, 4016188, 312820, 0, 655349, 644624, 600838, 57167, 2219, 1440, 2374, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
4692523, 0, 226, 189, 4692523, 4016188, 312820, 0, 666335, 647337, 600838, 58343, 2219, 1440, 2384, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
4703509, 0, 226, 193, 4703509, 4026188, 312820, 0, 676897, 651032, 600838, 61234, 2219, 1440, 2398, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34477,
5092680, 0, 226, 195, 5092680, 4471275, 312820, 0, 611405, 646078, 600838, 50735, 2219, 1440, 2380, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 32982,
5103666, 0, 226, 196, 5103666, 4471275, 312820, 0, 622391, 643117, 600838, 52984, 2219, 1440, 2369, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31542,
5104652, 0, 227, 196, 5103666, 4471275, 312820, 0, 622391, 643117, 600838, 52984, 2219, 1440, 2369, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 32982,
5104652, 0, 228, 196, 5103666, 4471275, 312820, 0, 622391, 643117, 600838, 52984, 2219, 1440, 2369, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34422,
5104652, 0, 229, 196, 5103666, 4471275, 312820, 0, 622391, 643117, 600838, 52984, 2219, 1440, 2369, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35862,
5104652, 0, 230, 196, 5103666, 4471275, 312820, 0, 622391, 643117, 600838, 52984, 2219, 1440, 2369, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37302,
5104652, 0, 231, 196, 5103666, 4471275, 312820, 0, 622391, 643117, 600838, 52984, 2219, 1440, 2369, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38742,
5104652, 0, 232, 196, 5103666, 4471275, 312820, 0, 622391, 643117, 600838, 52984, 2219, 1440, 2369, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 40182,
5104652, 0, 233, 196, 5103666, 4471275, 312820, 0, 622391, 643117, 600838, 52984, 2219, 1440, 2369, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41622,
5104652, 0, 234, 196, 5103666, 4471275, 312820, 0, 622391, 643117, 600838, 52984, 2219, 1440, 2369, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42767,
5104652, 0, 235, 196, 5103666, 4471275, 312820, 0, 622391, 643117, 600838, 52984, 2219, 1440, 2369, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
5114652, 0, 236, 196, 5103666, 4471275, 312820, 0, 622391, 643117, 600838, 52984, 2219, 1440, 2369, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
5114652, 0, 236, 197, 5114652, 4471275, 312820, 0, 633377, 641899, 600838, 54290, 2219, 1440, 2364, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41437,
5125638, 0, 236, 198, 5125638, 4471275, 312820, 0, 644363, 642207, 600838, 55553, 2219, 1440, 2366, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 39997,
5136624, 0, 236, 199, 5136624, 4471275, 312820, 0, 655349, 643849, 600838, 56774, 2219, 1440, 2372, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38557,
5147610, 0, 236, 200, 5147610, 4471275, 312820, 0, 666335, 646659, 600838, 57956, 2219, 1440, 2382, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37117,
5158596, 0, 236, 201, 5158596, 4471275, 312820, 0, 677321, 650491, 600838, 59100, 2219, 1440, 2396, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 35677,
5169582, 0, 236, 205, 5169582, 4481275, 312820, 0, 679571, 654126, 600838, 60375, 2219, 1440, 2409, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34072,
5181825, 0, 236, 206, 5181825, 4560420, 312820, 0, 611405, 648785, 600838, 51258, 2219, 1440, 2390, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 32632,
5192811, 0, 236, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31192,
5192811, 0, 237, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31247,
5193797, 0, 238, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 32687,
5193797, 0, 239, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34127,
5193797, 0, 240, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35567,
5193797, 0, 241, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37007,
5193797, 0, 242, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38447,
5193797, 0, 243, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 39887,
5193797, 0, 244, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41327,
5193797, 0, 245, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 42767,
5193797, 0, 246, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
5193797, 0, 247, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
5203797, 0, 248, 207, 5192811, 4560420, 312820, 0, 622391, 645485, 600838, 53506, 2219, 1440, 2378, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42932,
5203797, 0, 248, 208, 5203797, 4560420, 312820, 0, 633377, 643971, 600838, 54804, 2219, 1440, 2372, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41492,
5214783, 0, 248, 209, 5214783, 4560420, 312820, 0, 644363, 644020, 600838, 56058, 2219, 1440, 2372, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 40052,
5225769, 0, 248, 210, 5225769, 4560420, 312820, 0, 655349, 645436, 600838, 57271, 2219, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
5236755, 0, 248, 211, 5236755, 4560420, 312820, 0, 666335, 648048, 600838, 58444, 2265, 1440, 2387, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
5247741, 0, 248, 215, 5247741, 4570420, 312820, 0, 677169, 651688, 600838, 61386, 2265, 1440, 2400, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34441,
5270970, 0, 248, 216, 5270970, 4649565, 312820, 0, 611405, 646652, 600838, 51328, 2265, 1440, 2382, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 33001,
5281956, 0, 248, 217, 5281956, 4649565, 312820, 0, 622391, 643619, 600838, 53576, 2265, 1440, 2371, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31561,
5282942, 0, 249, 217, 5281956, 4649565, 312820, 0, 622391, 643619, 600838, 53576, 2265, 1440, 2371, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 33001,
5282942, 0, 250, 217, 5281956, 4649565, 312820, 0, 622391, 643619, 600838, 53576, 2265, 1440, 2371, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34441,
5282942, 0, 251, 217, 5281956, 4649565, 312820, 0, 622391, 643619, 600838, 53576, 2265, 1440, 2371, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35881,
5282942, 0, 252, 217, 5281956, 4649565, 312820, 0, 622391, 643619, 600838, 53576, 2265, 1440, 2371, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37321,
5282942, 0, 253, 217, 5281956, 4649565, 312820, 0, 622391, 643619, 600838, 53576, 2265, 1440, 2371, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38761,
5282942, 0, 254, 217, 5281956, 4649565, 312820, 0, 622391, 643619, 600838, 53576, 2265, 1440, 2371, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 40201,
5282942, 0, 255, 217, 5281956, 4649565, 312820, 0, 622391, 643619, 600838, 53576, 2265, 1440, 2371, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41641,
5282942, 0, 256, 217, 5281956, 4649565, 312820, 0, 622391, 643619, 600838, 53576, 2265, 1440, 2371, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
5282942, 0, 257, 217, 5281956, 4649565, 312820, 0, 622391, 643619, 600838, 53576, 2265, 1440, 2371, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
5292942, 0, 258, 217, 5281956, 4649565, 312820, 0, 622391, 643619, 600838, 53576, 2265, 1440, 2371, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42932,
5292942, 0, 258, 218, 5292942, 4649565, 312820, 0, 633377, 642338, 600838, 54872, 2265, 1440, 2366, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41492,
5303928, 0, 258, 219, 5303928, 4649565, 312820, 0, 644363, 642591, 600838, 56125, 2265, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 40052,
5314914, 0, 258, 220, 5314914, 4649565, 312820, 0, 655349, 644185, 600838, 57337, 2265, 1440, 2373, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
5325900, 0, 258, 221, 5325900, 4649565, 312820, 0, 666335, 646953, 600838, 58509, 2265, 1440, 2383, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
5336886, 0, 258, 225, 5336886, 4659565, 312820, 0, 677137, 650726, 600838, 61443, 2265, 1440, 2397, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34446,
5726057, 0, 258, 226, 5726057, 5104652, 312820, 0, 611405, 645810, 600838, 51315, 2265, 1440, 2379, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 33006,
5737043, 0, 258, 227, 5737043, 5104652, 312820, 0, 622391, 642882, 600838, 53563, 2265, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31566,
5738029, 0, 259, 227, 5737043, 5104652, 312820, 0, 622391, 642882, 600838, 53563, 2265, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 33006,
5738029, 0, 260, 227, 5737043, 5104652, 312820, 0, 622391, 642882, 600838, 53563, 2265, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34446,
5738029, 0, 261, 227, 5737043, 5104652, 312820, 0, 622391, 642882, 600838, 53563, 2265, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35886,
5738029, 0, 262, 227, 5737043, 5104652, 312820, 0, 622391, 642882, 600838, 53563, 2265, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37326,
5738029, 0, 263, 227, 5737043, 5104652, 312820, 0, 622391, 642882, 600838, 53563, 2265, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38766,
5738029, 0, 264, 227, 5737043, 5104652, 312820, 0, 622391, 642882, 600838, 53563, 2265, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 40206,
5738029, 0, 265, 227, 5737043, 5104652, 312820, 0, 622391, 642882, 600838, 53563, 2265, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41646,
5738029, 0, 266, 227, 5737043, 5104652, 312820, 0, 622391, 642882, 600838, 53563, 2265, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
5738029, 0, 267, 227, 5737043, 5104652, 312820, 0, 622391, 642882, 600838, 53563, 2265, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
5748029, 0, 268, 227, 5737043, 5104652, 312820, 0, 622391, 642882, 600838, 53563, 2265, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42932,
5748029, 0, 268, 228, 5748029, 5104652, 312820, 0, 633377, 641693, 600838, 54860, 2265, 1440, 2364, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41492,
5759015, 0, 268, 229, 5759015, 5104652, 312820, 0, 644363, 642026, 600838, 56113, 2265, 1440, 2365, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 40052,
5770001, 0, 268, 230, 5770001, 5104652, 312820, 0, 655349, 643691, 600838, 57325, 2265, 1440, 2371, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
5780987, 0, 268, 231, 5780987, 5104652, 312820, 0, 666335, 646521, 600838, 58498, 2265, 1440, 2381, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
5791973, 0, 268, 235, 5791973, 5114652, 312820, 0, 676897, 650318, 600838, 61386, 2265, 1440, 2395, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34477,
5815202, 0, 268, 237, 5815202, 5193797, 312820, 0, 611405, 645453, 600838, 50849, 2265, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 32982,
5826188, 0, 268, 238, 5826188, 5193797, 312820, 0, 622391, 642570, 600838, 53097, 2265, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31542,
5827174, 0, 269, 238, 5826188, 5193797, 312820, 0, 622391, 642570, 600838, 53097, 2265, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 32982,
5827174, 0, 270, 238, 5826188, 5193797, 312820, 0, 622391, 642570, 600838, 53097, 2265, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34422,
5827174, 0, 271, 238, 5826188, 5193797, 312820, 0, 622391, 642570, 600838, 53097, 2265, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35862,
5827174, 0, 272, 238, 5826188, 5193797, 312820, 0, 622391, 642570, 600838, 53097, 2265, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37302,
5827174, 0, 273, 238, 5826188, 5193797, 312820, 0, 622391, 642570, 600838, 53097, 2265, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38742,
5827174, 0, 274, 238, 5826188, 5193797, 312820, 0, 622391, 642570, 600838, 53097, 2265, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 40182,
5827174, 0, 275, 238, 5826188, 5193797, 312820, 0, 622391, 642570, 600838, 53097, 2265, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41622,
5827174, 0, 276, 238, 5826188, 5193797, 312820, 0, 622391, 642570, 600838, 53097, 2265, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42767,
5827174, 0, 277, 238, 5826188, 5193797, 312820, 0, 622391, 642570, 600838, 53097, 2265, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
5837174, 0, 278, 238, 5826188, 5193797, 312820, 0, 622391, 642570, 600838, 53097, 2265, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
5837174, 0, 278, 239, 5837174, 5193797, 312820, 0, 633377, 641420, 600838, 54402, 2265, 1440, 2363, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41437,
5848160, 0, 278, 240, 5848160, 5193797, 312820, 0, 644363, 641787, 600838, 55663, 2265, 1440, 2364, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 39997,
5859146, 0, 278, 241, 5859146, 5193797, 312820, 0, 655349, 643482, 600838, 56882, 2265, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38557,
5870132, 0, 278, 242, 5870132, 5193797, 312820, 0, 666335, 646338, 600838, 58062, 2265, 1440, 2381, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37117,
5881118, 0, 278, 243, 5881118, 5193797, 312820, 0, 677321, 650210, 600838, 59204, 2265, 1440, 2395, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 35677,
5892104, 0, 278, 247, 5892104, 5203797, 312820, 0, 679571, 653880, 600838, 60478, 2182, 1440, 2408, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34072,
5904347, 0, 278, 248, 5904347, 5282942, 312820, 0, 611405, 648570, 600838, 51320, 2182, 1440, 2389, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 32632,
5915333, 0, 278, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31192,
5915333, 0, 279, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31247,
5916319, 0, 280, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 32687,
5916319, 0, 281, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34127,
5916319, 0, 282, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35567,
5916319, 0, 283, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37007,
5916319, 0, 284, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38447,
5916319, 0, 285, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 39887,
5916319, 0, 286, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41327,
5916319, 0, 287, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 42767,
5916319, 0, 288, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
5916319, 0, 289, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
5926319, 0, 290, 249, 5915333, 5282942, 312820, 0, 622391, 645297, 600838, 53568, 2182, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42932,
5926319, 0, 290, 250, 5926319, 5282942, 312820, 0, 633377, 643807, 600838, 54865, 2182, 1440, 2371, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41492,
5937305, 0, 290, 251, 5937305, 5282942, 312820, 0, 644363, 643876, 600838, 56118, 2182, 1440, 2372, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 40052,
5948291, 0, 290, 252, 5948291, 5282942, 312820, 0, 655349, 645310, 600838, 57330, 2182, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
5959277, 0, 290, 253, 5959277, 5282942, 312820, 0, 666335, 647938, 600838, 58502, 2182, 1440, 2387, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
5970263, 0, 290, 257, 5970263, 5292942, 312820, 0, 677169, 651591, 600838, 61443, 2182, 1440, 2400, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34441,
6359434, 0, 290, 258, 6359434, 5738029, 312820, 0, 611405, 646567, 600838, 51328, 2182, 1440, 2382, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 33001,
6370420, 0, 290, 259, 6370420, 5738029, 312820, 0, 622391, 643545, 600838, 53576, 2182, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31561,
6371406, 0, 291, 259, 6370420, 5738029, 312820, 0, 622391, 643545, 600838, 53576, 2182, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 33001,
6371406, 0, 292, 259, 6370420, 5738029, 312820, 0, 622391, 643545, 600838, 53576, 2182, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34441,
6371406, 0, 293, 259, 6370420, 5738029, 312820, 0, 622391, 643545, 600838, 53576, 2182, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35881,
6371406, 0, 294, 259, 6370420, 5738029, 312820, 0, 622391, 643545, 600838, 53576, 2182, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37321,
6371406, 0, 295, 259, 6370420, 5738029, 312820, 0, 622391, 643545, 600838, 53576, 2182, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38761,
6371406, 0, 296, 259, 6370420, 5738029, 312820, 0, 622391, 643545, 600838, 53576, 2182, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 40201,
6371406, 0, 297, 259, 6370420, 5738029, 312820, 0, 622391, 643545, 600838, 53576, 2182, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41641,
6371406, 0, 298, 259, 6370420, 5738029, 312820, 0, 622391, 643545, 600838, 53576, 2182, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
6371406, 0, 299, 259, 6370420, 5738029, 312820, 0, 622391, 643545, 600838, 53576, 2182, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
6381406, 0, 300, 259, 6370420, 5738029, 312820, 0, 622391, 643545, 600838, 53576, 2182, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42932,
6381406, 0, 300, 260, 6381406, 5738029, 312820, 0, 633377, 642274, 600838, 54872, 2182, 1440, 2366, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41492,
6392392, 0, 300, 261, 6392392, 5738029, 312820, 0, 644363, 642535, 600838, 56125, 2182, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 40052,
6403378, 0, 300, 262, 6403378, 5738029, 312820, 0, 655349, 644136, 600838, 57337, 2182, 1440, 2373, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
6414364, 0, 300, 263, 6414364, 5738029, 312820, 0, 666335, 646910, 600838, 58509, 2182, 1440, 2383, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
6425350, 0, 300, 267, 6425350, 5748029, 312820, 0, 677137, 650688, 600838, 61443, 2182, 1440, 2397, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34446,
6448579, 0, 300, 268, 6448579, 5827174, 312820, 0, 611405, 645777, 600838, 51315, 2182, 1440, 2379, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 33006,
6459565, 0, 300, 269, 6459565, 5827174, 312820, 0, 622391, 642853, 600838, 53563, 2182, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31566,
6460551, 0, 301, 269, 6459565, 5827174, 312820, 0, 622391, 642853, 600838, 53563, 2182, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 33006,
6460551, 0, 302, 269, 6459565, 5827174, 312820, 0, 622391, 642853, 600838, 53563, 2182, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34446,
